rescue_candidate	mapping_hit	alignment_type	alignment_score
PB.88822.4	ENST00000335539.7	256	1942
PB.88822.4	PB.137374.3	256	1942
PB.88822.4	ENST00000402064.5	256	1885
PB.88822.2	ENST00000332509.8	0	2316
PB.88822.2	PB.137374.1	256	2174
PB.88822.2	ENST00000663895.1	256	2169
PB.88822.2	PB.137374.3	256	1978
PB.88822.2	ENST00000335539.7	256	1938
PB.88822.2	ENST00000402064.5	256	1850
PB.88822.3	ENST00000332509.8	0	2541
PB.88822.3	ENST00000663895.1	256	2401
PB.88822.3	PB.137374.1	256	2400
PB.88822.3	PB.137374.3	256	2191
PB.88822.3	ENST00000335539.7	256	2151
PB.88822.3	PB.137374.2	256	2076
PB.45470.1	PB.124822.2	0	1192
PB.45470.1	ENST00000361906.8	256	1168
PB.45470.1	ENST00000361684.8	256	1041
PB.124822.1	PB.124822.2	0	3526
PB.124822.1	ENST00000361906.8	256	3525
PB.124822.1	ENST00000361684.8	256	3365
PB.124822.1	PB.130904.1	256	3291
PB.124822.1	PB.137375.1	256	3085
PB.124822.1	PB.143889.2	256	2882
PB.124822.3	PB.124822.2	0	3553
PB.124822.3	ENST00000361906.8	256	3540
PB.124822.3	ENST00000361684.8	256	3380
PB.124822.3	PB.130904.1	256	3306
PB.124822.3	PB.137375.1	256	3100
PB.124822.3	PB.143889.2	256	2897
PB.60681.2	PB.45470.2	0	1051
PB.60681.2	ENST00000361906.8	256	1051
PB.60681.2	PB.150568.1	256	1051
PB.60681.2	PB.137375.1	256	1051
PB.60681.2	PB.124822.2	256	1051
PB.60681.2	PB.130904.1	256	1051
PB.124822.4	PB.124822.2	0	3488
PB.124822.4	ENST00000361906.8	256	3488
PB.124822.4	ENST00000361684.8	256	3427
PB.124822.4	PB.130904.1	256	3345
PB.124822.4	PB.137375.1	256	3140
PB.124822.4	PB.143889.2	256	2944
PB.124822.5	PB.124822.2	0	3473
PB.124822.5	ENST00000361906.8	256	3472
PB.124822.5	ENST00000361684.8	256	3336
PB.124822.5	PB.130904.1	256	3239
PB.124822.5	PB.137375.1	256	3034
PB.124822.5	PB.143889.2	256	2944
PB.130904.2	ENST00000361906.8	0	3199
PB.130904.2	PB.124822.2	256	3199
PB.130904.2	ENST00000361684.8	256	3069
PB.130904.2	PB.130904.1	256	3020
PB.130904.2	PB.137375.1	256	3020
PB.130904.2	PB.143889.2	256	2944
PB.124822.6	PB.124822.2	0	3429
PB.124822.6	ENST00000361906.8	256	3429
PB.124822.6	ENST00000361684.8	256	3305
PB.124822.6	PB.130904.1	256	3199
PB.124822.6	PB.137375.1	256	3012
PB.124822.6	PB.143889.2	256	2944
PB.124822.7	PB.124822.2	0	3372
PB.124822.7	ENST00000361906.8	256	3372
PB.124822.7	ENST00000361684.8	256	3248
PB.124822.7	PB.130904.1	256	3142
PB.124822.7	PB.137375.1	256	2937
PB.124822.7	PB.143889.2	256	2766
PB.124822.8	ENST00000361906.8	0	3419
PB.124822.8	PB.124822.2	256	3419
PB.124822.8	ENST00000361684.8	256	3297
PB.124822.8	PB.130904.1	256	3191
PB.124822.8	PB.137375.1	256	2986
PB.124822.8	PB.143889.2	256	2816
PB.60681.4	PB.124822.2	0	713
PB.60681.4	ENST00000361906.8	256	711
PB.60681.4	ENST00000361684.8	256	584
PB.150569.1	PB.143890.1	0	1297
PB.150569.1	PB.150569.2	256	1297
PB.150569.1	ENST00000403904.5	256	1296
PB.150569.1	PB.68293.3	256	1296
PB.150569.1	PB.150569.3	256	1296
PB.150569.1	ENST00000359867.7	256	1295
PB.157483.1	PB.150569.3	0	1404
PB.3846.1	PB.124823.2	0	2072
PB.3846.1	PB.37927.1	256	1874
PB.3846.1	PB.150569.2	2048	333
PB.3846.1	ENST00000359867.7	256	333
PB.3846.1	PB.143890.1	256	333
PB.3846.1	PB.30471.1	256	333
PB.3846.1	PB.45471.1	256	333
PB.15774.3	PB.150569.3	0	1185
PB.15774.3	PB.143890.1	256	1611
PB.15774.3	PB.150569.2	256	1519
PB.23078.2	ENST00000403904.5	0	1274
PB.23078.2	ENST00000396832.6	256	1274
PB.23078.2	PB.150569.3	256	1274
PB.23078.2	PB.68293.3	256	1274
PB.23078.2	PB.150569.2	256	1231
PB.23078.2	ENST00000359867.7	256	1230
PB.30471.2	PB.150569.3	0	1242
PB.45471.3	PB.150569.3	0	1403
PB.137376.1	PB.150569.3	0	1437
PB.124823.1	PB.150569.3	0	1873
PB.75763.6	PB.124823.2	0	802
PB.83203.3	PB.124823.2	0	637
PB.52994.1	ENST00000443658.5	0	420
PB.52994.1	ENST00000428294.5	256	407
PB.52994.1	PB.130905.1	256	366
PB.150570.2		4	0
PB.83204.1	PB.164598.1	0	260
PB.83204.2	PB.164598.1	0	259
PB.83204.2	ENST00000443658.5	256	258
PB.83204.2	ENST00000428294.5	256	245
PB.45472.1	PB.164598.1	0	1484
PB.96174.1	ENST00000652019.1	0	770
PB.60684.1	ENST00000216014.9	0	1464
PB.60684.1	PB.45473.1	256	1458
PB.60684.1	PB.150571.1	256	398
PB.60684.1	PB.68294.1	256	1413
PB.60684.2	PB.45473.1	0	1399
PB.60684.2	ENST00000216014.9	256	1348
PB.60684.2	PB.150571.1	256	302
PB.45473.2	PB.45473.1	0	1614
PB.45473.2	ENST00000216014.9	256	1609
PB.45473.2	PB.150571.1	256	554
PB.45473.2	PB.68294.1	256	1362
PB.37932.1	ENST00000396821.8	0	1954
PB.37932.1	PB.157484.1	256	1953
PB.68296.1	ENST00000396821.8	0	1387
PB.68296.1	PB.157484.1	256	1387
PB.60686.1	PB.157484.1	0	1596
PB.60686.1	ENST00000396821.8	256	1596
PB.3848.1	PB.157484.1	0	-1472
PB.3848.1	ENST00000396821.8	256	-1472
PB.15775.1	PB.157484.1	0	2472
PB.15775.1	ENST00000396821.8	256	2472
PB.118974.1		4	0
PB.75766.1	ENST00000216029.7	0	1037
PB.75766.1	PB.75766.2	256	845
PB.75766.1	PB.83207.2	256	1035
PB.75766.1	ENST00000619293.1	256	1027
PB.75766.1	PB.75766.3	256	919
PB.83207.1	PB.75766.3	0	915
PB.83207.1	PB.75766.2	256	912
PB.83207.1	ENST00000216029.7	256	912
PB.83207.1	PB.83207.2	256	912
PB.83207.1	ENST00000619293.1	256	911
PB.75766.4	PB.75766.2	0	913
PB.75766.4	ENST00000216029.7	256	913
PB.75766.4	PB.83207.2	256	913
PB.75766.4	ENST00000619293.1	256	911
PB.75766.4	PB.75766.3	256	661
PB.60687.1	PB.75766.2	0	1169
PB.60687.1	ENST00000619293.1	256	1118
PB.60687.1	ENST00000216029.7	256	1030
PB.60687.1	PB.83207.2	256	1030
PB.60687.1	PB.75766.3	256	911
PB.68297.1	PB.75766.2	0	1173
PB.68297.1	ENST00000619293.1	256	1118
PB.68297.1	ENST00000216029.7	256	1036
PB.68297.1	PB.83207.2	256	1036
PB.68297.1	PB.75766.3	256	917
PB.124824.1	ENST00000216039.9	0	3568
PB.124824.1	ENST00000683374.1	256	3526
PB.137377.2	ENST00000216039.9	0	3030
PB.137377.2	ENST00000683374.1	256	3030
PB.137377.2	PB.164599.1	256	2488
PB.137377.1	ENST00000683374.1	0	3033
PB.137377.1	ENST00000216039.9	256	3033
PB.137377.1	PB.164599.1	256	2488
PB.8698.1	ENST00000216044.10	0	4624
PB.137379.2	PB.88825.1	0	3159
PB.137379.2	ENST00000405510.5	256	3159
PB.137379.2	PB.124826.2	256	3159
PB.137379.2	PB.88825.2	256	3159
PB.137379.2	PB.130909.1	256	3154
PB.137379.2	ENST00000405018.5	256	3151
PB.30476.1		4	0
PB.8699.1	ENST00000333039.4	0	4524
PB.157489.1	ENST00000216083.6	0	2515
PB.157489.1	ENST00000407418.8	256	2515
PB.157489.1	PB.137381.3	256	2429
PB.150578.3	ENST00000407418.8	0	2105
PB.150578.3	PB.137381.3	256	2027
PB.150578.3	ENST00000216083.6	256	1971
PB.137381.1	ENST00000407418.8	0	2929
PB.137381.1	PB.137381.3	256	2857
PB.137381.1	ENST00000216083.6	256	2795
PB.150578.1	ENST00000407418.8	0	2399
PB.150578.1	ENST00000216083.6	256	2399
PB.150578.1	PB.137381.3	256	2313
PB.143894.1	ENST00000407418.8	0	2473
PB.143894.1	PB.137381.3	256	2453
PB.143894.1	ENST00000216083.6	256	2400
PB.137381.4	PB.137381.3	0	3011
PB.137381.4	ENST00000407418.8	256	3011
PB.137381.4	ENST00000216083.6	256	2877
PB.137381.4	PB.150578.4	256	2031
PB.60693.1	ENST00000333467.4	0	1405
PB.60693.1	PB.60693.3	256	1379
PB.60693.1	ENST00000402182.7	256	1062
PB.75771.1	ENST00000333467.4	0	1310
PB.75771.1	PB.60693.3	256	1306
PB.75771.1	ENST00000402182.7	256	988
PB.75771.1	PB.83212.1	256	1077
PB.83213.1	PB.75772.1	0	1078
PB.83213.1	ENST00000361441.5	256	979
PB.96181.1	ENST00000361441.5	0	831
PB.96181.1	PB.75772.1	256	831
PB.15780.1	ENST00000361441.5	0	2015
PB.53005.1	ENST00000216099.13	0	1530
PB.53005.1	PB.164604.1	256	1504
PB.53005.1	ENST00000427494.6	256	1346
PB.30478.1	PB.23084.1	0	1821
PB.30478.1	ENST00000308521.10	256	1821
PB.68301.1	PB.60694.1	0	1307
PB.68301.1	ENST00000407997.4	256	1307
PB.150581.1		4	0
PB.164606.1	ENST00000331163.11	0	2294
PB.164606.1	PB.157490.1	256	2294
PB.150582.1	PB.157490.1	0	2293
PB.150582.1	ENST00000331163.11	256	2293
PB.164606.2	PB.157490.1	0	2399
PB.164606.2	ENST00000331163.11	256	2399
PB.75774.1	ENST00000216146.9	0	1128
PB.75774.1	ENST00000401609.5	256	1128
PB.75774.1	PB.68302.2	256	1127
PB.75774.1	PB.83216.4	256	1125
PB.75774.1	PB.60695.2	256	920
PB.75774.1	PB.45482.1	256	700
PB.83216.2	PB.68302.2	0	769
PB.83216.2	ENST00000216146.9	256	769
PB.83216.2	ENST00000401609.5	256	769
PB.83216.2	PB.60695.2	256	768
PB.83216.2	PB.37938.2	256	768
PB.83216.2	PB.45482.1	256	548
PB.103784.3	ENST00000216146.9	0	345
PB.103784.3	PB.60695.2	256	345
PB.103784.3	ENST00000401609.5	256	345
PB.103784.3	PB.68302.2	256	345
PB.111653.1	PB.68302.2	0	207
PB.111653.1	ENST00000216146.9	256	207
PB.111653.1	PB.60695.2	256	207
PB.111653.1	ENST00000401609.5	256	207
PB.111653.1	PB.75774.2	256	207
PB.111653.1	PB.68302.1	256	207
PB.111653.2	PB.164607.2	0	224
PB.111653.2	PB.130912.1	256	224
PB.111653.2	PB.137383.1	256	224
PB.111653.2	PB.164607.1	256	224
PB.111653.2	PB.37938.1	256	224
PB.111653.2	PB.75774.2	256	224
PB.53007.1	PB.60695.2	0	1445
PB.53007.1	PB.143896.1	256	981
PB.53007.1	PB.45482.1	256	1225
PB.53007.1	PB.45482.2	256	1130
PB.53007.1	PB.37938.2	256	1083
PB.53007.1	PB.37938.1	256	1027
PB.60695.3	ENST00000401609.5	0	1266
PB.60695.3	PB.68302.2	256	1265
PB.60695.3	ENST00000216146.9	256	1265
PB.60695.3	PB.60695.2	256	1059
PB.60695.3	PB.143896.1	256	621
PB.60695.3	PB.45482.1	256	839
PB.75774.5	ENST00000216146.9	0	1073
PB.75774.5	PB.68302.2	256	1073
PB.75774.5	ENST00000401609.5	256	1045
PB.75774.5	PB.60695.2	256	867
PB.75774.5	PB.45482.1	256	739
PB.75774.5	PB.75774.2	256	961
PB.75774.6	PB.83216.4	0	1071
PB.75774.6	ENST00000216146.9	256	1071
PB.75774.6	PB.68302.2	256	1071
PB.75774.6	ENST00000401609.5	256	1071
PB.75774.6	PB.60695.2	256	903
PB.75774.6	PB.45482.1	256	683
PB.75774.7	ENST00000216146.9	0	1013
PB.75774.7	PB.68302.2	256	1013
PB.75774.7	ENST00000401609.5	256	985
PB.75774.7	PB.60695.2	256	807
PB.75774.7	PB.75774.2	256	914
PB.75774.7	PB.68302.1	256	708
PB.83216.3	ENST00000216146.9	0	941
PB.83216.3	PB.68302.2	256	941
PB.83216.3	ENST00000401609.5	256	913
PB.83216.3	PB.60695.2	256	766
PB.83216.3	PB.37938.2	256	766
PB.83216.3	PB.45482.1	256	546
PB.83216.5	PB.68302.2	0	870
PB.83216.5	ENST00000216146.9	256	870
PB.83216.5	ENST00000401609.5	256	857
PB.83216.5	PB.60695.2	256	759
PB.83216.5	PB.37938.2	256	759
PB.83216.5	PB.45482.1	256	539
PB.83216.6	PB.68302.2	0	835
PB.83216.6	ENST00000216146.9	256	835
PB.83216.6	ENST00000401609.5	256	807
PB.83216.6	PB.60695.2	256	629
PB.83216.6	PB.45482.1	256	409
PB.83216.6	PB.37938.2	256	445
PB.83216.7	PB.68302.2	0	706
PB.83216.7	ENST00000401609.5	256	706
PB.83216.7	PB.37938.2	256	706
PB.83216.7	PB.60695.2	256	706
PB.83216.7	ENST00000216146.9	256	706
PB.83216.7	PB.45482.1	256	486
PB.96183.2	ENST00000401609.5	0	596
PB.96183.2	PB.68302.2	256	596
PB.96183.2	PB.37938.2	256	596
PB.96183.2	ENST00000216146.9	256	596
PB.96183.2	PB.60695.2	256	596
PB.96183.2	PB.45482.1	256	376
PB.96183.3	ENST00000401609.5	0	670
PB.96183.3	PB.60695.2	256	670
PB.96183.3	ENST00000216146.9	256	670
PB.96183.3	PB.143896.1	256	670
PB.96183.3	PB.103784.1	256	670
PB.96183.3	PB.68302.2	256	670
PB.37938.3	PB.68302.2	0	1265
PB.37938.3	ENST00000401609.5	256	1265
PB.37938.3	ENST00000216146.9	256	1265
PB.37938.3	PB.60695.2	256	1059
PB.37938.3	PB.45482.1	256	839
PB.37938.3	PB.143896.1	256	903
PB.83216.9	ENST00000216146.9	0	765
PB.83216.9	PB.68302.2	256	765
PB.83216.9	PB.60695.2	256	765
PB.83216.9	PB.37938.2	256	765
PB.83216.9	ENST00000401609.5	256	765
PB.83216.9	PB.45482.1	256	547
PB.96183.4	PB.83216.4	0	755
PB.96183.4	PB.68302.2	256	755
PB.96183.4	PB.96183.1	256	755
PB.96183.4	ENST00000216146.9	256	755
PB.96183.4	PB.60695.2	256	755
PB.96183.4	ENST00000401609.5	256	755
PB.96184.1	ENST00000318801.8	0	725
PB.96184.1	PB.96184.2	256	690
PB.88828.2	PB.8702.1	0	4029
PB.88828.2	ENST00000328933.10	256	3997
PB.130913.1	PB.130913.2	0	3057
PB.130913.1	ENST00000216160.11	256	3048
PB.130913.1	PB.3851.1	256	1195
PB.130913.1	PB.130913.3	256	2992
PB.130913.1	PB.143897.1	256	2773
PB.130913.1	PB.150585.1	256	2530
PB.37939.1	PB.150585.1	0	1819
PB.37939.1	PB.130913.2	256	1819
PB.37939.1	PB.15785.1	256	1819
PB.37939.1	PB.30479.1	256	1819
PB.37939.1	PB.3851.1	256	1818
PB.37939.1	PB.130913.3	256	1818
PB.124831.1	ENST00000404569.5	0	3581
PB.124831.1	PB.8703.1	256	3413
PB.124831.1	ENST00000325301.7	256	3301
PB.124831.1	PB.130914.1	256	2936
PB.3852.3	ENST00000325301.7	0	5483
PB.3852.3	PB.8703.1	256	4430
PB.130914.4	ENST00000325301.7	0	3181
PB.130914.4	PB.130914.1	256	3181
PB.130914.4	ENST00000404569.5	256	3005
PB.130914.4	PB.8703.1	256	2983
PB.103787.1	PB.96186.1	0	595
PB.103787.1	ENST00000334678.8	256	589
PB.103787.1	PB.83218.1	256	362
PB.68307.1	ENST00000344138.9	0	1317
PB.68307.1	PB.68307.2	256	1242
PB.68307.1	PB.130916.3	256	1119
PB.124833.2	ENST00000344138.9	0	3265
PB.124833.2	PB.130916.3	256	3265
PB.124833.3	PB.130916.3	0	3311
PB.124833.3	ENST00000344138.9	256	3173
PB.3853.2	ENST00000454349.7	0	5867
PB.3853.2	PB.3853.1	256	5720
PB.3853.2	ENST00000335727.13	256	5703
PB.118986.1	PB.3853.1	0	257
PB.118986.1	ENST00000454349.7	256	257
PB.118986.1	ENST00000335727.13	256	242
PB.118986.1	PB.83219.1	256	214
PB.8705.1	ENST00000454349.7	0	4369
PB.8705.1	PB.3853.1	256	4222
PB.8705.1	ENST00000335727.13	256	4222
PB.111658.1	ENST00000335727.13	0	492
PB.111658.1	ENST00000301923.13	256	492
PB.111658.1	ENST00000454349.7	256	492
PB.111659.1	ENST00000301923.13	0	420
PB.111659.1	ENST00000335727.13	256	420
PB.111659.1	ENST00000454349.7	256	420
PB.8706.1	PB.111660.1	0	428
PB.8706.1	ENST00000625194.4	256	403
PB.8706.1	ENST00000623063.3	256	403
PB.8706.1	ENST00000637666.2	256	403
PB.8706.1	ENST00000636714.1	256	403
PB.8706.1	PB.60699.1	256	402
PB.68309.1	ENST00000623063.3	0	1175
PB.68309.1	PB.45484.2	256	1160
PB.68309.1	ENST00000625194.4	256	1107
PB.68309.1	ENST00000636714.1	256	1106
PB.68309.1	ENST00000680378.1	256	1023
PB.68309.1	PB.45484.1	256	913
PB.60699.3	ENST00000625194.4	0	1523
PB.60699.3	ENST00000623063.3	256	1463
PB.60699.3	PB.45484.2	256	1459
PB.60699.3	PB.45484.1	256	1212
PB.60699.3	ENST00000636714.1	256	1408
PB.60699.3	ENST00000680378.1	256	1322
PB.60699.4	PB.45484.1	0	1389
PB.60699.4	ENST00000342312.9	256	1034
PB.60699.4	PB.68309.2	256	1033
PB.60699.4	ENST00000625194.4	256	975
PB.60699.4	ENST00000623063.3	256	915
PB.60699.4	PB.45484.2	256	913
PB.3854.1	PB.45484.2	0	971
PB.3854.1	ENST00000623063.3	256	971
PB.3854.1	PB.75777.1	256	971
PB.3854.1	ENST00000625194.4	256	903
PB.3854.1	ENST00000680378.1	256	926
PB.3854.1	PB.45484.1	256	834
PB.3854.1	PB.111660.1	2048	245
PB.137387.1	PB.137387.7	0	2920
PB.137387.1	PB.137387.5	256	2880
PB.137387.1	PB.137387.3	256	2811
PB.137387.1	PB.137387.2	256	2745
PB.137387.1	PB.130917.1	256	2655
PB.137387.1	PB.143901.4	256	2724
PB.150586.1	ENST00000248929.14	0	2595
PB.150586.1	PB.150586.6	256	2573
PB.150586.1	PB.137387.7	256	2335
PB.150586.1	PB.143901.2	256	2413
PB.150586.1	PB.143901.3	256	2483
PB.150586.1	PB.137387.5	256	2295
PB.143901.1	PB.137387.7	0	2633
PB.143901.1	PB.137387.3	256	2530
PB.143901.1	PB.137387.2	256	2464
PB.143901.1	PB.137387.5	256	2593
PB.143901.1	ENST00000248929.14	256	2723
PB.143901.1	PB.143901.3	256	2612
PB.150586.2	PB.150586.4	0	2560
PB.150586.2	ENST00000248929.14	256	2464
PB.150586.2	PB.150586.3	256	2451
PB.150586.2	PB.150586.6	256	2437
PB.150586.2	PB.143901.2	256	2282
PB.150586.2	PB.143901.3	256	2347
PB.137387.8	PB.137387.7	0	2944
PB.137387.8	PB.137387.5	256	2898
PB.137387.8	PB.137387.3	256	2828
PB.137387.8	PB.137387.2	256	2762
PB.137387.8	PB.130917.1	256	2679
PB.137387.8	PB.143901.4	256	2752
PB.157495.1	ENST00000248929.14	0	2366
PB.157495.1	PB.143901.2	256	2366
PB.157495.1	PB.150586.6	256	2357
PB.157495.1	PB.143901.3	256	2256
PB.157495.1	PB.137387.7	256	2182
PB.157495.1	PB.137387.2	256	2182
PB.157495.2	PB.143901.3	0	2446
PB.157495.2	PB.137387.4	256	2291
PB.157495.2	ENST00000248929.14	256	2252
PB.157495.2	PB.143901.2	256	2252
PB.157495.2	PB.130917.1	256	2107
PB.157495.2	PB.137387.7	256	2068
PB.150586.5	ENST00000248929.14	0	2629
PB.150586.5	PB.150586.6	256	2626
PB.150586.5	PB.143901.3	256	2519
PB.150586.5	PB.143901.2	256	2447
PB.150586.5	PB.137387.7	256	2372
PB.150586.5	PB.137387.4	256	2364
PB.157495.3	PB.150586.4	0	2492
PB.157495.3	PB.143901.4	256	2245
PB.157495.3	PB.150586.3	256	2382
PB.157495.3	ENST00000248929.14	256	2383
PB.157495.3	PB.150586.6	256	2381
PB.157495.3	PB.143901.3	256	2272
PB.143901.9	PB.143901.4	0	2781
PB.143901.9	PB.143901.6	256	2742
PB.143901.9	PB.137387.7	256	2679
PB.143901.9	PB.137387.6	256	2600
PB.143901.9	PB.137387.5	256	2633
PB.143901.9	PB.137387.3	256	2556
PB.8707.1	PB.8707.2	0	4122
PB.8707.1	ENST00000402042.7	256	4193
PB.8707.1	ENST00000355630.10	256	4032
PB.8707.1	PB.8707.3	256	4011
PB.8707.1	ENST00000651595.2	256	3991
PB.8707.1	ENST00000396617.7	256	3991
PB.75778.1	ENST00000402042.7	0	1236
PB.75778.1	ENST00000652095.2	256	1236
PB.75778.1	ENST00000396617.7	256	1236
PB.75778.1	ENST00000614754.4	256	1236
PB.75778.1	ENST00000355630.10	256	1236
PB.75778.1	PB.8707.2	256	1236
PB.53014.1	PB.8707.3	0	1706
PB.53014.1	ENST00000355630.10	256	1706
PB.53014.1	PB.8707.2	256	1706
PB.53014.1	ENST00000402042.7	256	1706
PB.53014.1	ENST00000652095.2	256	1706
PB.53014.1	ENST00000620651.4	256	1706
PB.37943.1	ENST00000652095.2	0	1947
PB.37943.1	PB.88831.2	256	1947
PB.37943.1	PB.8707.3	256	1947
PB.37943.1	ENST00000407029.7	256	1947
PB.37943.1	ENST00000620651.4	256	1947
PB.37943.1	ENST00000402042.7	256	1947
PB.143902.1	PB.8707.3	0	3009
PB.143902.1	PB.88831.2	256	3009
PB.143902.1	ENST00000407029.7	256	3009
PB.143902.1	ENST00000620651.4	256	3009
PB.143902.1	ENST00000652095.2	256	3009
PB.143902.1	PB.8707.2	256	3009
PB.130918.1	PB.88831.2	0	3450
PB.130918.1	ENST00000355630.10	256	3450
PB.130918.1	ENST00000407029.7	256	3450
PB.130918.1	ENST00000652095.2	256	3450
PB.130918.1	PB.8707.3	256	3450
PB.130918.1	PB.8707.2	256	3450
PB.45486.2	PB.8707.2	0	504
PB.45486.2	PB.8707.3	256	416
PB.45486.2	ENST00000355630.10	256	416
PB.45486.2	ENST00000402042.7	256	388
PB.45486.2	ENST00000396617.7	256	382
PB.45486.2	ENST00000651595.2	256	382
PB.60701.1	ENST00000355630.10	0	282
PB.60701.1	PB.8707.3	256	282
PB.60701.1	ENST00000402042.7	256	276
PB.60701.1	PB.83222.1	256	272
PB.60701.1	ENST00000651595.2	256	270
PB.60701.1	ENST00000396617.7	256	270
PB.23089.1	ENST00000544408.5	0	1785
PB.23089.1	ENST00000435456.7	256	1806
PB.45487.2	ENST00000435456.7	0	1624
PB.45487.2	PB.45487.1	256	1624
PB.45487.2	PB.53015.2	256	1432
PB.45487.2	PB.60702.1	256	1337
PB.45487.2	ENST00000544408.5	256	1337
PB.53015.3	PB.60702.1	0	1271
PB.53015.3	ENST00000544408.5	256	1271
PB.53015.3	PB.45487.1	256	1192
PB.53015.3	ENST00000402844.7	256	1192
PB.53015.3	ENST00000435456.7	256	1192
PB.53015.3	PB.53015.2	256	1026
PB.53015.1	PB.45487.1	0	1637
PB.53015.1	ENST00000435456.7	256	1620
PB.53015.1	PB.53015.2	256	1443
PB.53015.1	PB.60702.1	256	1337
PB.53015.1	ENST00000544408.5	256	1337
PB.53016.2	PB.45488.3	0	1522
PB.53016.2	ENST00000216218.8	256	1515
PB.53016.2	PB.150589.3	256	1308
PB.60703.3	PB.45488.3	0	1417
PB.60703.3	ENST00000216218.8	256	1417
PB.60703.3	PB.150589.3	256	1210
PB.37944.4	PB.45488.3	0	375
PB.37944.4	ENST00000216218.8	256	344
PB.75781.2	PB.68314.1	0	1170
PB.3856.1	ENST00000357137.9	0	3610
PB.15791.1	ENST00000357137.9	0	2058
PB.83226.1	PB.45489.1	0	875
PB.83226.1	ENST00000357137.9	256	826
PB.103793.1	ENST00000216225.9	0	348
PB.103793.1	PB.103793.2	256	344
PB.118993.1		4	0
PB.111664.1	ENST00000216225.9	0	324
PB.111664.1	PB.103793.2	256	312
PB.111664.2	ENST00000216225.9	0	426
PB.111664.2	PB.103793.2	256	425
PB.143905.1	PB.3857.1	0	263
PB.143905.1	ENST00000674155.1	256	263
PB.143905.1	ENST00000263253.9	256	263
PB.68316.1	ENST00000420537.1	0	224
PB.68316.2	ENST00000420537.1	0	227
PB.130921.2	ENST00000216237.10	0	3116
PB.130921.2	PB.124838.1	256	2608
PB.130921.2	PB.124838.3	256	2609
PB.130921.2	PB.137392.1	256	2821
PB.130921.2	PB.157501.1	256	2491
PB.124838.2	ENST00000216237.10	0	2833
PB.124838.2	PB.124838.1	256	2330
PB.124838.2	PB.124838.3	256	2327
PB.124838.2	PB.137392.1	256	2544
PB.137392.2	ENST00000216237.10	0	2929
PB.137392.2	PB.124838.1	256	2449
PB.137392.2	PB.124838.3	256	2422
PB.137392.2	PB.137392.1	256	2636
PB.137392.3	ENST00000216237.10	0	2966
PB.137392.3	PB.124838.1	256	2459
PB.137392.3	PB.124838.3	256	2460
PB.137392.3	PB.137392.1	256	2673
PB.137392.3	PB.157501.1	256	2565
PB.130921.3	PB.124838.3	0	2866
PB.130921.3	ENST00000216237.10	256	3057
PB.130921.3	PB.124838.1	256	2550
PB.130921.3	PB.137392.1	256	2764
PB.137392.4	ENST00000216237.10	0	2927
PB.137392.4	PB.124838.1	256	2419
PB.137392.4	PB.124838.3	256	2420
PB.137392.4	PB.137392.1	256	2632
PB.150592.1	ENST00000356244.8	0	2648
PB.150592.1	ENST00000405486.5	256	2645
PB.150592.1	PB.143907.4	256	2645
PB.150592.1	PB.88833.2	256	2642
PB.150592.1	ENST00000455915.6	256	2641
PB.150592.1	PB.137393.4	256	2535
PB.137393.2	ENST00000356244.8	0	2843
PB.137393.2	PB.8709.1	256	1651
PB.137393.2	PB.137393.4	256	2730
PB.137393.2	ENST00000455915.6	256	2921
PB.137393.2	PB.143907.4	256	2796
PB.137393.2	PB.88833.2	256	2794
PB.137393.1	ENST00000356244.8	0	2801
PB.137393.1	PB.137393.4	256	2688
PB.137393.1	ENST00000405486.5	256	2794
PB.137393.1	PB.143907.4	256	2794
PB.137393.1	PB.88833.2	256	2791
PB.137393.1	ENST00000455915.6	256	2790
PB.150592.3	ENST00000356244.8	0	2270
PB.150592.3	PB.143907.4	256	2269
PB.150592.3	ENST00000405486.5	256	2269
PB.150592.3	PB.88833.2	256	2266
PB.150592.3	PB.137393.4	256	2159
PB.150592.3	PB.143907.2	256	2143
PB.137393.5	ENST00000356244.8	0	2908
PB.137393.5	PB.8709.1	256	1700
PB.137393.5	PB.137393.4	256	2797
PB.137393.5	PB.143907.2	256	2619
PB.137393.5	PB.143907.4	256	2706
PB.137393.5	PB.88833.2	256	2703
PB.143907.3	ENST00000356244.8	0	2611
PB.143907.3	PB.8709.1	256	1406
PB.143907.3	PB.137393.4	256	2500
PB.143907.3	PB.143907.4	256	2409
PB.143907.3	PB.88833.2	256	2406
PB.143907.3	PB.143907.2	256	2411
PB.150592.4	ENST00000356244.8	0	2272
PB.150592.4	PB.157502.1	256	2272
PB.150592.4	ENST00000405486.5	256	2271
PB.150592.4	PB.143907.4	256	2271
PB.150592.4	ENST00000455915.6	256	2267
PB.150592.4	PB.137393.4	256	2161
PB.137393.3	ENST00000356244.8	0	2815
PB.137393.3	PB.137393.4	256	2704
PB.137393.3	PB.143907.4	256	2794
PB.137393.3	ENST00000405486.5	256	2794
PB.137393.3	PB.88833.2	256	2791
PB.137393.3	ENST00000455915.6	256	2790
PB.130923.3	ENST00000405486.5	0	3047
PB.130923.3	PB.88833.2	256	3045
PB.130923.3	PB.143907.4	256	2796
PB.130923.3	ENST00000356244.8	256	2796
PB.130923.3	ENST00000455915.6	256	2793
PB.130923.3	PB.137393.4	256	2685
PB.137393.6	ENST00000356244.8	0	2796
PB.137393.6	ENST00000405486.5	256	2794
